42	0.000000000
60	0.000384000
1111	1.869301000
54	0.000044000
597	15.284738000
60	0.000665000
597	0.320978000
54	0.000049000
1111	9.116411000
54	0.000051000
1111	13.541169000
60	0.001815000
1111	0.329811000
54	0.000048000
1111	2.551209000
54	0.000040000
1111	3.453129000
60	0.000786000
1111	0.337217000
54	0.001028000
1111	41.459595000
54	0.000086000
1111	0.000502000
60	0.000330000
42	5.011727000
60	0.000252000
1111	24.708472000
60	0.001688000
1111	0.352200000
54	0.042014000
1111	18.944491000
54	0.000040000
1111	10.211346000
60	0.000266000
1111	0.326577000
54	0.000044000
1111	14.757230000
54	0.000047000
1111	11.601992000
60	0.000112000
1111	0.657761000
54	0.000050000
1111	9.913373000
54	0.000043000
1111	1.412427000
60	0.000963000
1111	0.339021000
54	0.000099000
597	34.532119000
60	0.000032000
597	0.407872000
54	0.000067000
42	4.606142000
60	0.000289000
1111	0.393863000
54	0.000045000
1111	2.263618000
60	0.000463000
1111	0.387630000
54	0.000064000
597	15.104742000
60	0.000566000
597	0.181283000
54	0.000045000
597	0.004140000
60	0.000274000
597	0.408444000
597	0.003994000
60	0.000223000
597	0.402897000
60	0.000323000
597	0.003380000
54	0.038656000
597	0.173724000
54	0.000051000
597	0.005759000
60	0.000232000
597	1.774072000
60	0.000253000
597	0.187903000
597	0.002975000
60	0.000286000
597	0.179093000
597	0.002869000
60	0.000011000
597	0.212121000
54	0.040979000
597	17.368855000
60	0.000338000
597	0.289403000
54	0.000047000
597	0.000283000
60	0.002388000
1111	0.478858000
54	0.038563000
1111	2.832580000
60	0.000640000
1111	0.357527000
54	0.000049000
1111	13.302447000
54	0.000100000
1111	2.066494000
60	0.000690000
1111	0.333273000
54	0.000047000
1111	16.645124000
54	0.000048000
1111	3.646220000
60	0.000792000
1111	0.336894000
54	0.000049000
597	0.667716000
60	0.000287000
1111	12.730518000
54	0.000054000
1111	1.383578000
60	0.000193000
1111	0.401497000
54	0.000048000
1111	18.076382000
54	0.000051000
1111	2.288796000
60	0.000313000
1111	0.328609000
54	0.000050000
1111	21.385830000
54	0.000047000
1111	3.148470000
60	0.000709000
1111	0.365328000
54	0.000050000
42	4.640666000
60	0.000322000
1111	16.275118000
54	0.000046000
1111	1.836936000
60	0.000687000
1111	0.380885000
54	0.000051000
1111	28.913021000
54	0.000049000
597	0.000525000
60	0.000361000
1111	2.737145000
60	0.000633000
1111	0.343974000
54	0.040006000
1111	19.096307000
54	0.000044000
1111	1.318537000
60	0.000746000
1111	0.354500000
54	0.000049000
1111	10.439575000
54	0.000045000
1111	1.588490000
60	0.000635000
1111	0.406750000
54	0.000050000
1111	14.903020000
54	0.000045000
1111	1.601190000
60	0.000649000
1111	0.327761000
54	0.000050000
1111	8.308717000
54	0.000047000
1111	1.891413000
60	0.000668000
1111	0.320361000
54	0.000050000
1111	7.798671000
54	0.000047000
1111	1.642180000
60	0.000628000
1111	0.366282000
54	0.000051000
1111	0.188918000
54	0.000048000
1111	8.625826000
54	0.000047000
1111	1.760457000
60	0.001624000
1111	0.333153000
54	0.000048000
1111	9.323685000
54	0.000051000
1111	1.973779000
60	0.001711000
1111	0.376687000
54	0.000051000
1111	10.552732000
54	0.000047000
1111	1.404269000
60	0.000734000
1111	0.350915000
54	0.000048000
1111	9.076433000
54	0.000043000
1111	1.243129000
60	0.000699000
1111	0.352573000
54	0.000062000
1111	6.895095000
60	0.000247000
1111	0.377946000
54	0.000043000
1111	13.557584000
60	0.000719000
1111	0.526933000
54	0.000049000
1111	41.467377000
54	0.000047000
42	5.011863000
60	0.000230000
597	35.698639000
60	0.000256000
597	0.332547000
54	0.000049000
42	4.673012000
60	0.000148000
597	54.979851000
60	0.000618000
597	0.318345000
54	0.000040000
42	4.682990000
60	0.000147000
