597	0.000000000
54	0.000132000
597	6.689450000
54	0.000100000
1111	2.506084000
60	0.000241000
597	0.356614000
54	0.000064000
1111	0.196029000
54	0.000062000
597	2.465277000
54	0.000059000
597	8.920132000
54	0.000044000
597	4.729741000
54	0.000042000
1111	0.190177000
54	0.000046000
1111	0.002299000
60	0.000939000
597	2.078494000
54	0.039952000
597	0.151325000
54	0.000059000
597	0.001386000
60	0.000536000
597	0.001658000
60	0.000334000
597	0.000212000
60	0.000274000
597	0.366362000
54	0.037794000
1140	0.152498000
54	0.000048000
597	0.001731000
60	0.000269000
597	0.000385000
60	0.000200000
597	0.299923000
597	0.001442000
60	0.001040000
597	0.357822000
1111	0.005364000
60	0.000220000
597	0.000626000
60	0.000474000
597	0.000177000
60	0.000244000
597	0.142976000
597	0.000747000
60	0.000504000
597	0.189125000
54	0.039290000
1404	0.088015000
54	0.000045000
876	0.090707000
54	0.000038000
597	0.003083000
60	0.000515000
597	0.000151000
60	0.000686000
1140	0.000016000
60	0.000263000
597	0.322353000
54	0.039358000
1404	0.134272000
54	0.000046000
597	0.002026000
60	0.000251000
1404	0.017489000
1111	0.006020000
60	0.000205000
597	0.002078000
60	0.000802000
597	0.000017000
60	0.000157000
583	0.037432000
597	0.001498000
60	0.000252000
1140	0.192886000
597	0.001227000
60	0.000287000
1140	0.207367000
597	0.001575000
60	0.000385000
1111	0.000575000
60	0.000166000
597	0.302386000
597	0.001961000
60	0.000467000
597	0.000434000
60	0.000354000
1404	0.188114000
333	0.000038000
54	0.000013000
597	0.001114000
60	0.000264000
1111	0.000145000
60	0.000316000
1111	0.092042000
60	0.000559000
1140	0.104858000
597	0.001250000
1514	0.001046000
60	0.000246000
708	0.000229000
60	0.000207000
1111	0.026867000
60	0.000201000
597	0.135948000
54	0.037428000
597	0.132487000
54	0.000051000
597	0.213572000
54	0.000044000
597	0.194390000
54	0.000046000
597	0.194858000
54	0.000048000
597	0.001513000
60	0.000402000
597	0.000183000
60	0.000836000
597	0.000014000
60	0.000194000
597	0.000275000
60	0.000268000
597	0.779845000
54	0.038165000
597	0.212279000
54	0.000043000
597	0.189667000
54	0.000041000
597	0.001306000
60	0.000364000
597	0.000520000
60	0.000278000
597	0.000016000
60	0.000241000
597	0.824244000
54	0.037075000
597	0.199452000
54	0.000042000
597	0.001030000
60	0.001811000
1140	0.000012000
60	0.000188000
597	0.000158000
60	0.000175000
597	0.802090000
54	0.040221000
597	0.256256000
54	0.000045000
597	0.001419000
60	0.000214000
597	0.000624000
60	0.000208000
597	0.000565000
60	0.000199000
597	0.831725000
54	0.040054000
597	0.167420000
54	0.000042000
597	0.001255000
60	0.000467000
597	0.000181000
60	0.000402000
1514	0.584641000
165	0.000381000
60	0.000144000
597	0.297358000
597	0.001256000
60	0.000359000
597	0.000214000
60	0.000189000
597	0.141091000
597	0.001576000
60	0.000552000
597	0.139429000
54	0.040081000
597	0.102622000
54	0.000044000
597	0.206210000
54	0.000044000
597	0.002006000
60	0.000258000
597	0.475594000
54	0.040225000
1111	0.162990000
60	0.000953000
597	0.443841000
54	0.000049000
1404	0.147529000
54	0.000046000
304	0.042500000
54	0.000041000
597	1.441810000
54	0.000048000
1404	0.033352000
54	0.000035000
597	0.001840000
60	0.000479000
597	0.000017000
60	0.000548000
847	0.139337000
597	0.000287000
60	0.000666000
1111	0.001152000
60	0.000357000
597	0.702899000
54	0.039533000
597	0.576738000
54	0.000043000
597	0.193848000
54	0.000044000
597	0.001273000
60	0.000309000
1111	0.024971000
60	0.000239000
597	0.535793000
54	0.039246000
597	5.130939000
60	0.000276000
597	0.288144000
54	0.000046000
1111	0.980933000
60	0.000835000
597	0.238468000
54	0.000043000
597	4.002227000
54	0.000042000
597	0.192246000
54	0.000054000
597	0.004936000
60	0.000342000
1111	1.672790000
60	0.000295000
597	0.553492000
54	0.037776000
597	2.869665000
54	0.000044000
597	0.001704000
60	0.000265000
597	2.114817000
60	0.000331000
597	0.272575000
597	0.001136000
60	0.001568000
597	0.339445000
54	0.038031000
597	0.155356000
54	0.000043000
1111	0.725117000
60	0.000251000
597	0.434905000
54	0.000047000
597	1.923359000
54	0.000044000
597	0.190861000
54	0.000038000
597	0.001392000
60	0.000136000
597	0.205767000
54	0.038523000
1111	3.325795000
60	0.001087000
597	0.174406000
54	0.000044000
1111	0.177627000
60	0.000831000
597	0.012637000
54	0.000040000
597	0.918752000
54	0.000046000
1404	0.002374000
54	0.000017000
304	0.139387000
54	0.000046000
597	1.673176000
60	0.000256000
597	0.000012000
60	0.000160000
597	0.313497000
54	0.000049000
1140	0.195319000
54	0.000044000
597	0.003206000
60	0.000625000
1111	0.000268000
60	0.000264000
597	0.404960000
54	0.039416000
597	0.151215000
54	0.000045000
1111	1.518695000
60	0.000603000
597	0.295743000
54	0.000050000
597	1.538931000
54	0.000038000
597	0.189988000
54	0.000045000
597	0.001273000
60	0.000307000
597	1.386834000
60	0.000586000
597	0.000012000
60	0.000411000
1111	0.000011000
60	0.000070000
597	0.497453000
54	0.036690000
597	0.150798000
54	0.000029000
597	0.190395000
54	0.000045000
597	0.001209000
60	0.000377000
597	0.000282000
60	0.000359000
597	0.000515000
60	0.000251000
597	0.139338000
54	0.036405000
597	0.113357000
54	0.000048000
597	0.002039000
60	0.000269000
597	0.393769000
54	0.038522000
597	0.229686000
54	0.000044000
597	0.002026000
60	0.000322000
597	0.213137000
54	0.039895000
597	8.967780000
54	0.000043000
597	0.001158000
60	0.000243000
597	1.834884000
54	0.039680000
597	0.150073000
54	0.000044000
597	0.001115000
60	0.000206000
597	0.937854000
597	0.001702000
60	0.000392000
597	0.000228000
60	0.000279000
597	0.000634000
60	0.000322000
597	0.000181000
60	0.000283000
597	0.140374000
597	0.002410000
60	0.000494000
597	0.000800000
60	0.000203000
597	0.000182000
60	0.000150000
597	0.135222000
54	0.039249000
1404	0.129758000
54	0.000066000
333	0.022443000
54	0.000021000
597	0.001579000
60	0.000291000
1404	0.071350000
597	0.001786000
60	0.000427000
597	0.000161000
60	0.000243000
333	0.063013000
597	0.001775000
60	0.000266000
597	0.182075000
597	0.001085000
60	0.000212000
597	0.140662000
597	0.001496000
60	0.000266000
597	0.162831000
597	0.000961000
60	0.000351000
597	0.000315000
60	0.000242000
597	0.154659000
597	0.000967000
60	0.000301000
1111	0.000469000
60	0.000283000
1111	5.172245000
60	0.000444000
597	0.063439000
60	0.000426000
1111	0.000259000
60	0.000258000
597	0.122815000
597	0.000348000
60	0.000384000
597	0.158146000
54	0.039593000
597	0.053444000
60	0.000681000
597	0.000015000
60	0.000119000
1111	0.000272000
60	0.000587000
597	0.202726000
